X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
398730.619999997,142381.309999999,24179611,2024/11/19 04:51:47+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,4800 - 4899 BLOCK OF NEW HAMPSHIRE AVENUE NW,398730.62,142381.31,4,4D,4,407,Cluster 19,002202 1,002202,Precinct 57,38.9493287065,-77.0146437839,,2024/11/19 01:01:00+00,2024/11/19 03:07:00+00,679802207,
397823.780000001,141376.73,24179832,2024/11/19 16:26:01+00,DAY,OTHERS,THEFT/OTHER,4000 - 4099 BLOCK OF GEORGIA AVENUE NW,397823.78,141376.73,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.940277387,-77.0251020575,,2024/11/19 15:34:00+00,2024/11/19 15:35:00+00,679802208,
396326.170000002,139306.489999998,24180779,2024/11/21 04:27:00+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2400 - 2499 BLOCK OF 18TH STREET NW,396326.17,139306.49,1,1C,3,303,Cluster 1,003802 1,003802,Precinct 24,38.921623045,-77.0423654641,ADAMS MORGAN,2024/11/21 02:32:00+00,2024/11/21 03:41:00+00,679802209,
397511.009999998,142909.390000001,24181026,2024/11/21 19:04:48+00,DAY,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF INGRAHAM STREET NW,397511.01,142909.39,4,4E,4,403,Cluster 18,002002 3,002002,Precinct 54,38.9540831852,-77.0287153281,,2024/11/21 17:26:00+00,2024/11/21 18:06:00+00,679802210,
396740.859999999,140161.399999999,24181527,2024/11/24 10:59:59+00,MIDNIGHT,OTHERS,THEFT/OTHER,3100 - 3145 BLOCK OF MOUNT PLEASANT STREET NW,396740.86,140161.4,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,38.92932598,-77.0375874479,,2024/11/22 15:22:00+00,2024/11/22 18:54:00+00,679802211,
399121.840000004,136672.129999999,24182806,2024/11/25 02:28:06+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1 - 49 BLOCK OF MASSACHUSETTS AVENUE NW,399121.84,136672.13,6,6E,1,102,Cluster 8,005900 2,005900,Precinct 1,38.8978990686,-77.0101232997,DOWNTOWN,2024/11/24 21:30:00+00,2024/11/24 22:44:00+00,679802212,
401606.030000001,136402.239999998,24182845,2024/11/24 23:37:31+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1600 - 1699 BLOCK OF ISHERWOOD STREET NE,401606.03,136402.24,7,7D,5,507,Cluster 25,007901 3,007901,Precinct 81,38.8954667729,-76.9814865528,,2024/11/24 23:12:00+00,2024/11/24 23:37:00+00,679802213,
393930.75,143053.27,24182932,2024/11/25 01:56:27+00,EVENING,OTHERS,THEFT/OTHER,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,393930.75,143053.27,3,3F,2,203,Cluster 10,001402 3,001402,Precinct 138,38.9553618526,-77.0700218345,,2024/11/25 01:21:00+00,2024/11/25 01:23:00+00,679802214,
399323.229999997,137975.16,24182994,2024/11/25 05:26:50+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF P STREET NE,399323.23,137975.16,5,5F,5,501,Cluster 21,010601 1,010601,Precinct 75,38.9096374001,-77.0078029893,NOMA,2024/11/25 03:10:00+00,2024/11/25 04:25:00+00,679802215,
400216.899999999,129491.079999998,24183407,2024/11/25 21:59:40+00,EVENING,OTHERS,THEFT/OTHER,444 - 799 BLOCK OF CONDON TERRACE SE,400216.9,129491.08,8,8E,7,706,Cluster 39,009801 1,009801,Precinct 121,38.833209624,-76.9975018739,,2024/11/23 15:05:00+00,2024/11/24 12:25:00+00,679802216,
397162.060000002,140182.43,24185212,2024/11/29 20:24:21+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/11/29 17:49:00+00,2024/11/29 18:20:00+00,679802217,
397229.100000001,138975.93,24185252,2024/11/29 20:29:36+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,397229.1,138975.93,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9186485641,-77.0319518232,,2024/11/29 19:30:00+00,2024/11/29 19:35:00+00,679802218,
397431.219999999,138854.609999999,24185706,2024/11/30 19:29:59+00,DAY,OTHERS,THEFT F/AUTO,2000 - 2099 BLOCK OF 13TH STREET NW,397431.22,138854.61,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.9175562877,-77.0296206817,,2024/11/27 18:40:00+00,2024/11/27 19:00:00+00,679802219,
406522.060000002,137456.809999999,24186284,2024/12/01 23:31:16+00,EVENING,GUN,ROBBERY,1104 - 1109 BLOCK OF EASTERN AVENUE NE,406522.06,137456.81,7,7C,6,602,Cluster 31,007806 1,007806,Precinct 93,38.9049439872,-76.9248072147,,2024/12/01 09:00:00+00,2024/12/01 23:29:00+00,679802220,
397700.460000001,136611.23,24187749,2024/12/04 17:07:17+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2024/12/04 15:37:00+00,2024/12/04 15:40:00+00,679802221,
396310.170000002,138470.239999998,24189743,2024/12/08 01:26:55+00,EVENING,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF S STREET NW,396310.17,138470.24,2,2B,2,208,Cluster 6,004202 1,004202,Precinct 14,38.9140897635,-77.0425454768,,2024/12/06 04:00:00+00,2024/12/06 22:00:00+00,679802222,
397424.030000001,140255.57,24190189,2024/12/08 21:31:29+00,EVENING,OTHERS,THEFT F/AUTO,3200 - 3299 BLOCK OF 13TH STREET NW,397424.03,140255.57,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,38.9301765608,-77.0297088471,,2024/12/04 15:15:00+00,2024/12/08 21:31:00+00,679802223,
395521.549999997,137007.07,24190481,2024/12/09 09:46:47+00,MIDNIGHT,OTHERS,THEFT F/AUTO,900 - 915 BLOCK OF NEW HAMPSHIRE AVENUE NW,395521.55,137007.07,2,2A,2,207,Cluster 5,005601 3,005601,Precinct 3,38.9009053589,-77.0516290932,,2024/12/09 09:16:00+00,2024/12/09 09:45:00+00,679802224,
405082.655299999,136006.760000002,24190545,2024/12/09 20:26:05+00,EVENING,OTHERS,THEFT F/AUTO,4200 - 4299 BLOCK OF BLAINE STREET NE,405082.65533067,136006.760027645,7,7F,6,603,Cluster 32,009603 1,009603,Precinct 102,38.8918909182,-76.9414128252,,2024/12/09 13:24:00+00,2024/12/09 15:01:00+00,679802225,
399823.18,137620.010000002,24190814,2024/12/09 22:04:29+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF 3RD STREET NE,399823.18,137620.01,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.906438329,-77.0020385991,NOMA,2024/12/09 20:20:00+00,2024/12/09 21:00:00+00,679802226,
399612.049999997,137531.800000001,24191545,2024/12/11 01:26:49+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,100 - 208 BLOCK OF M STREET NE,399612.05,137531.8,6,6E,5,501,Cluster 25,010601 2,010601,Precinct 144,38.9056436347,-77.0044727163,NOMA,2024/12/11 00:43:00+00,2024/12/11 01:00:00+00,679802227,
400042.590000004,137184.289999999,24191726,2024/12/11 13:38:24+00,DAY,OTHERS,MOTOR VEHICLE THEFT,5TH STREET NE AND K STREET NE,400042.59001399,137184.29001274,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 83,38.9025132271,-76.9995089968,,2024/12/11 02:45:00+00,2024/12/11 10:00:00+00,679802228,
400078.540100001,130287.274300002,24191760,2024/12/11 16:43:20+00,DAY,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF TRENTON STREET SE,400078.540094026,130287.274262337,8,8C,7,705,Cluster 39,009804 2,009804,Precinct 122,38.8403821274,-76.9990953307,,2024/11/17 19:00:00+00,2024/12/08 14:30:00+00,679802229,
400038.140000001,137846.690000001,24122142,2024/08/09 22:17:54+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1250 - 1299 BLOCK OF 4TH STREET NE,400038.14,137846.69,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9084803579,-76.9995602624,,2024/08/09 20:30:00+00,2024/08/09 22:18:00+00,679802268,
397701.229999997,138567.859999999,24122378,2024/08/10 08:49:38+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF VERMONT AVENUE NW,397701.23,138567.86,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,38.9149738964,-77.0265062282,,2024/08/10 06:00:00+00,2024/08/10 07:17:00+00,679802269,
401952.469999999,136865.34,24123029,2024/08/11 18:02:30+00,DAY,KNIFE,ASSAULT W/DANGEROUS WEAPON,748 - 799 BLOCK OF 18TH STREET NE,401952.47,136865.34,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.8996378443,-76.9774916634,,2024/08/11 16:04:00+00,2024/08/11 17:20:00+00,679802270,
403074.149099998,131528.8409,24123423,2024/08/12 15:29:58+00,DAY,OTHERS,BURGLARY,3000 - 3099 BLOCK OF 30TH STREET SE,403074.149120806,131528.840855489,8,8B,7,702,Cluster 36,007408 1,007408,Precinct 115,38.8515613393,-76.9645846634,,2024/08/12 14:28:00+00,2024/08/12 14:30:00+00,679802271,
397324.140000001,139395.57,24123571,2024/08/13 02:16:57+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF CLIFTON STREET NW,397324.14,139395.57,1,1B,3,304,Cluster 2,003600 1,003600,Precinct 23,38.9224291118,-77.030857533,,2024/08/12 19:36:00+00,2024/08/12 21:10:00+00,679802272,
401508.579999998,137047.02,24123644,2024/08/12 22:29:50+00,EVENING,OTHERS,THEFT/OTHER,812 - 899 BLOCK OF BLADENSBURG ROAD NE,401508.58,137047.02,5,5D,5,507,Cluster 23,008903 3,008903,Precinct 79,38.9012753565,-76.9826084878,,2024/08/12 21:35:00+00,2024/08/12 21:36:00+00,679802273,
406380.409999996,136477.66,24123974,2024/08/13 04:00:00+00,MIDNIGHT,GUN,HOMICIDE,411 - 511 BLOCK OF DIVISION AVENUE NE,406380.41,136477.66,7,7C,6,602,Cluster 31,007804 2,007804,Precinct 97,38.8961244964,-76.9264493911,,2024/08/13 14:15:00+00,,679802274,
404186.656199999,136126.669199999,24124024,2024/08/13 22:21:51+00,EVENING,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF 36TH STREET NE,404186.656225838,136126.669243756,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,38.8929758282,-76.9517401695,,2024/08/13 04:30:00+00,2024/08/13 15:00:00+00,679802275,
398476.539999999,133854.510000002,24125672,2024/08/16 17:15:48+00,DAY,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF 4TH STREET SW,398476.54,133854.51,6,6D,1,103,Cluster 9,011002 1,011002,Precinct 127,38.8725159905,-77.0175559768,,2024/08/16 14:00:00+00,2024/08/16 14:55:00+00,679802276,
403153.810000002,139839.710000001,24126588,2024/08/18 05:38:38+00,MIDNIGHT,GUN,ROBBERY,2804 - 2898 BLOCK OF BLADENSBURG ROAD NE,403153.81,139839.71,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9264284806,-76.9636287941,,2024/08/18 03:37:00+00,2024/08/18 03:40:00+00,679802277,
405441.330200002,136006.7764,24127417,2024/08/19 19:01:47+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4500 - 4599 BLOCK OF BLAINE STREET NE,405441.330211002,136006.776411645,7,7F,6,608,Cluster 33,007803 3,007803,Precinct 98,38.891888919,-76.9372784228,,2024/08/19 17:51:00+00,2024/08/19 19:01:00+00,679802278,
398576.159999996,141939.530000001,24127597,2024/08/20 01:43:12+00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF ALLISON STREET NW,398576.16,141939.53,4,4C,4,407,Cluster 18,002301 2,002301,Precinct 46,38.9453487923,-77.0164247437,,2024/08/19 22:25:00+00,2024/08/19 23:42:00+00,679802279,
395541.359999999,137600.559999999,24128545,2024/08/21 19:23:31+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF 24TH STREET NW,395541.36,137600.56,2,2A,2,207,Cluster 5,005501 1,005501,Precinct 4,38.9062518259,-77.0514045696,,2024/08/20 20:00:00+00,2024/08/21 03:30:00+00,679802280,
405964.509999998,134419.23,24031380,2024/02/29 20:12:26+00,EVENING,GUN,MOTOR VEHICLE THEFT,5000 - 5069 BLOCK OF BENNING ROAD SE,405964.51,134419.23,7,7E,6,604,Cluster 33,007707 3,007707,Precinct 106,38.8775843035,-76.9312615719,,2024/02/29 18:37:00+00,2024/02/29 19:20:00+00,679802281,
398419.4899,134605.970199998,24031486,2024/02/29 23:10:54+00,EVENING,GUN,ROBBERY,400 - 499 BLOCK OF I STREET SW,398419.489948486,134605.970170345,6,6D,1,105,Cluster 9,010201 1,010201,Precinct 142,38.8792853408,-77.0182151353,SOUTHWEST,2024/02/29 21:08:00+00,2024/02/29 21:12:00+00,679802282,
394873.07,137105.190000001,24031812,2024/03/01 19:36:30+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF 30TH STREET NW,394873.07,137105.19,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,38.9017857155,-77.0591057214,GEORGETOWN,2024/02/29 23:30:00+00,2024/03/01 01:00:00+00,679802283,
398650.93,145225.010000002,24032169,2024/03/02 13:41:50+00,DAY,OTHERS,MOTOR VEHICLE THEFT,200 - 399 BLOCK OF CARROLL STREET NW,398650.93,145225.01,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9749453559,-77.015568696,,2024/03/02 03:19:00+00,2024/03/02 04:07:00+00,679802284,
401312.57,137024.899999999,24032621,2024/03/03 03:17:29+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1100 - 1199 BLOCK OF HOLBROOK STREET NE,401312.57,137024.9,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,38.9010764062,-76.9848682115,,2024/03/03 02:50:00+00,2024/03/03 02:54:00+00,679802285,
397633.43,144615.420000002,24033855,2024/03/05 18:39:37+00,DAY,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF GEORGIA AVENUE NW,397633.43,144615.42,4,4A,4,402,Cluster 17,001804 2,001804,Precinct 61,38.9694518736,-77.027308864,,2024/03/05 13:16:00+00,2024/03/05 15:33:00+00,679802286,
398027.881399997,134533.776900001,24034139,2024/03/06 00:11:47+00,EVENING,OTHERS,ROBBERY,MAINE AVENUE SW AND 7TH STREET SW,398027.88140412,134533.77685828,6,6D,1,103,Cluster 9,010202 5,010202,Precinct 142,38.8786342041,-77.0227281563,SOUTHWEST,2024/03/05 20:30:00+00,,679802287,
398821.600000001,143013.699999999,24034936,2024/03/07 18:35:55+00,DAY,OTHERS,THEFT/OTHER,5300 - 5399 BLOCK OF 2ND STREET NW,398821.6,143013.7,4,4D,4,403,Cluster 18,002102 3,002102,Precinct 57,38.9550255734,-77.0135953096,,2024/02/07 20:00:00+00,2024/02/09 13:00:00+00,679802288,
398280.310000002,139035.190000001,24034954,2024/03/07 17:05:18+00,DAY,OTHERS,THEFT F/AUTO,500 - 599 BLOCK OF W STREET NW,398280.31,139035.19,1,1E,3,306,Cluster 3,003400 2,003400,Precinct 37,38.9191850833,-77.0198302513,,2024/03/06 20:15:00+00,2024/03/06 21:00:00+00,679802289,
402985.659999996,131495.550000001,24035099,2024/03/07 20:06:27+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,3029 - 3299 BLOCK OF BUENA VISTA TERRACE SE,402985.66,131495.55,8,8B,7,702,Cluster 36,007408 1,007408,Precinct 115,38.8512617456,-76.9656042352,,2024/03/07 19:08:00+00,2024/03/07 19:12:00+00,679802290,
401605.754900001,135000.201400001,24035552,2024/03/08 18:00:52+00,DAY,OTHERS,BURGLARY,1600 - 1699 BLOCK OF E STREET SE,401605.754879443,135000.201434711,7,7D,1,107,Cluster 26,006802 2,006802,Precinct 91,38.8828366834,-76.9814930008,,2024/03/08 15:12:00+00,2024/03/08 15:12:00+00,679802291,
397313.880000003,139653.600000001,24035680,2024/03/08 20:51:52+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF FAIRMONT STREET NW,397313.88,139653.6,1,1A,3,304,Cluster 2,003600 2,003600,Precinct 36,38.9247534971,-77.0309768591,,2024/02/26 12:00:00+00,2024/02/26 12:10:00+00,679802292,
404166.658699997,136422.274500001,24035832,2024/03/09 01:23:06+00,EVENING,OTHERS,ROBBERY,3400 - 3799 BLOCK OF BENNING ROAD NE,404166.65868982,136422.27452403,7,7D,6,601,Cluster 30,009602 3,009602,Precinct 100,38.8956388439,-76.9519688894,,2024/03/09 00:12:00+00,2024/03/09 00:45:00+00,679802293,
400232.916299999,135255.095600002,24036176,2024/03/09 19:52:35+00,DAY,OTHERS,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2024/03/09 19:26:00+00,2024/03/09 19:47:00+00,679802294,
397303.969999999,139874.350000001,24036914,2024/03/11 11:46:29+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF HARVARD STREET NW,397303.97,139874.35,1,1A,3,304,Cluster 2,003600 2,003600,Precinct 36,38.9267420524,-77.0310920102,,2024/03/11 10:33:00+00,2024/03/11 11:47:00+00,679802295,
400134.539999999,130213.309999999,24037054,2024/03/11 20:18:41+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3300 - 3699 BLOCK OF 6TH STREET SE,400134.54,130213.31,8,8C,7,705,Cluster 39,009804 1,009804,Precinct 122,38.8397158173,-76.9984503066,,2024/03/11 15:53:00+00,2024/03/11 16:45:00+00,679802296,
402423.899999999,134032.77,24037310,2024/03/12 13:33:10+00,DAY,OTHERS,THEFT F/AUTO,2300 - 2399 BLOCK OF PENNSYLVANIA AVENUE SE,402423.9,134032.77,7,7B,6,607,Cluster 34,007601 1,007601,Precinct 111,38.8741198069,-76.972066947,,2024/03/10 16:00:00+00,2024/03/10 16:30:00+00,679802297,
394238.609999999,142375.030000001,24037491,2024/03/12 11:33:55+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4530 - 4599 BLOCK OF CONNECTICUT AVENUE NW,394238.61,142375.03,3,3F,2,203,Cluster 12,001301 1,001301,Precinct 138,38.9492541582,-77.0664643124,,2024/03/12 10:02:00+00,2024/03/12 11:15:00+00,679802298,
397921.289999999,137783.52,24038039,2024/03/13 07:00:37+00,MIDNIGHT,OTHERS,BURGLARY,1300 - 1399 BLOCK OF 9TH STREET NW,397921.29,137783.52,2,2G,3,307,Cluster 7,004902 1,004902,Precinct 18,38.9079088435,-77.0239664272,,2024/03/13 05:49:00+00,2024/03/13 05:52:00+00,679802299,
400233.649999999,137052.48,24038570,2024/03/17 08:41:37+00,MIDNIGHT,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF I STREET NE,400233.65,137052.48,6,6C,1,104,Cluster 25,010602 2,010602,Precinct 83,38.9013258056,-76.9973063877,,2024/03/13 22:30:00+00,2024/03/13 22:35:00+00,679802300,
394449.149999999,137479.059999999,24039635,2024/03/16 03:10:48+00,MIDNIGHT,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2024/03/15 23:30:00+00,,679802301,
400232.916299999,135255.095600002,24040929,2024/03/18 13:15:24+00,DAY,OTHERS,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2024/03/18 12:34:00+00,2024/03/18 13:00:00+00,679802302,
401369.93,135503.239999998,24041129,2024/03/18 19:58:16+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1450 - 1499 BLOCK OF MASSACHUSETTS AVENUE SE,401369.93,135503.24,6,6B,1,107,Cluster 26,006700 1,006700,Precinct 88,38.8873686461,-76.9842099787,,2024/03/16 19:00:00+00,2024/03/18 18:00:00+00,679802303,
401729.7355,130942.431400001,24041224,2024/03/19 02:09:22+00,EVENING,OTHERS,THEFT/OTHER,3300 - 3399 BLOCK OF STANTON ROAD SE,401729.735455558,130942.431350945,8,8C,7,704,Cluster 38,007403 1,007403,Precinct 116,38.8462823772,-76.9800742807,,2024/03/18 21:25:00+00,2024/03/18 22:27:00+00,679802304,
398165.049999997,144246.579999998,24041293,2024/03/19 00:06:53+00,EVENING,OTHERS,THEFT/OTHER,500 - 699 BLOCK OF SHERIDAN STREET NW,398165.05,144246.58,4,4B,4,402,Cluster 17,001901 3,001901,Precinct 59,38.9661305452,-77.0211732864,,2024/03/12 20:00:00+00,2024/03/18 20:20:00+00,679802305,
398589.810000002,141583.02,24112285,2024/07/22 17:09:27+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF UPSHUR STREET NW,398589.81,141583.02,4,4C,4,407,Cluster 18,002301 2,002301,Precinct 46,38.9421372705,-77.016266551,,2024/07/22 14:31:00+00,2024/07/22 16:48:00+00,679802331,
399352.488799997,134192.1699,24112290,2024/07/23 10:48:41+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF HALF STREET SE,399352.488797352,134192.169945961,8,8F,1,106,Cluster 27,007201 1,007201,Precinct 131,38.8755588474,-77.0074620773,CAPITOL RIVERFRONT,2024/07/22 16:27:00+00,2024/07/22 16:29:00+00,679802332,
402363.710000001,130873.460000001,24112338,2024/07/22 19:02:47+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,3400 - 3799 BLOCK OF 22ND STREET SE,402363.71,130873.46,8,8E,7,704,Cluster 38,007409 2,007409,Precinct 116,38.8456595779,-76.9727714366,,2024/07/22 16:56:00+00,,679802333,
400350.225100003,128897.172499999,24112391,2024/07/22 22:16:07+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,785 - 4375 BLOCK OF BARNABY ROAD SE,400350.225118278,128897.172469047,8,8E,7,706,Cluster 39,009811 3,009811,Precinct 125,38.8278593865,-76.9959666162,,2024/07/22 17:00:00+00,2024/07/22 17:10:00+00,679802334,
400638.43,137220.18,24112556,2024/07/23 02:51:44+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1027 BLOCK OF 10TH STREET NE,400638.43,137220.18,6,6A,1,104,Cluster 25,008410 1,008410,Precinct 82,38.902836306,-76.9926397632,,2024/07/23 01:20:00+00,2024/07/23 02:00:00+00,679802335,
396029.229999997,137018.530000001,24113286,2024/07/24 14:05:27+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF PENNSYLVANIA AVENUE NW,396029.23,137018.53,2,2A,2,207,Cluster 5,010800 1,010800,Precinct 2,38.9010110345,-77.045776453,,2024/07/23 21:30:00+00,2024/07/23 22:00:00+00,679802336,
403779.657099999,136044.2938,24113688,2024/07/25 04:52:45+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,200 - 239 BLOCK OF KENILWORTH AVENUE NE,403779.657057461,136044.29375568,7,7D,6,603,Cluster 32,009604 1,009604,Precinct 101,38.8922356034,-76.9564321251,,2024/07/25 02:28:00+00,2024/07/25 03:12:00+00,679802337,
399091.149999999,144383.539999999,24113796,2024/07/25 12:49:01+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1 - 199 BLOCK OF TUCKERMAN STREET NW,399091.15,144383.54,4,4B,4,406,Cluster 19,001702 2,001702,Precinct 64,38.967365761,-77.010487302,,2024/07/24 06:28:00+00,2024/07/24 07:17:00+00,679802338,
404228.18,136873.66,24114318,2024/07/26 11:51:58+00,DAY,OTHERS,THEFT F/AUTO,3700 - 3799 BLOCK OF FRANKLIN DELANO ROOSEVELT PLACE NE,404228.18,136873.66,7,7D,6,601,Cluster 30,009602 3,009602,Precinct 100,38.8997047934,-76.951256925,,2024/07/26 03:30:00+00,2024/07/26 11:00:00+00,679802339,
398185.990000002,136884.629999999,24114692,2024/07/27 03:01:46+00,MIDNIGHT,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET NW,398185.99,136884.63,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,38.8998119121,-77.0209122021,DOWNTOWN,2024/07/27 00:21:00+00,2024/07/27 01:17:00+00,679802340,
402556.0,139092.289999999,24114845,2024/07/27 07:05:02+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2117 - 2299 BLOCK OF BLADENSBURG ROAD NE,402556,139092.29,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9196974243,-76.9705258,,2024/07/26 14:30:00+00,2024/07/27 06:13:00+00,679802341,
395499.25,139592.960000001,24115084,2024/07/27 19:09:59+00,EVENING,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9241998122,-77.0519031245,,2024/07/27 17:28:00+00,2024/07/27 17:30:00+00,679802342,
406560.627800003,137122.790100001,24115423,2024/07/28 08:38:46+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,900 - 911 BLOCK OF DIVISION AVENUE NE,406560.627844041,137122.790076681,7,7C,6,608,Cluster 31,007807 2,007807,Precinct 95,38.9019347319,-76.9243657571,,2024/07/28 08:25:00+00,2024/07/28 08:27:00+00,679802343,
393039.43,142375.16,24115502,2024/07/28 18:57:36+00,DAY,OTHERS,THEFT/OTHER,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,393039.43,142375.16,3,3E,,,Cluster 11,001100 4,001100,Precinct 32,38.9492466458,-77.0802982386,,2024/07/28 13:44:00+00,2024/07/28 15:13:00+00,679802344,
398010.079999998,138818.940000001,24116270,2024/07/29 23:12:21+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2024/07/24 22:00:00+00,2024/07/24 22:30:00+00,679802345,
400887.100000001,129540.82,24116380,2024/07/30 03:47:21+00,MIDNIGHT,GUN,ROBBERY,4026 - 4199 BLOCK OF WHEELER ROAD SE,400887.1,129540.82,8,8E,7,706,Cluster 39,009801 1,009801,Precinct 121,38.8336572844,-76.9897828422,,2024/07/30 02:13:00+00,2024/07/30 03:40:00+00,679802346,
403685.846500002,135593.8851,24116777,2024/07/30 20:10:26+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF 34TH STREET SE,403685.846465373,135593.885147262,7,7F,6,603,Cluster 32,007708 1,007708,Precinct 132,38.8881785529,-76.95751589,,2024/07/30 19:01:00+00,2024/07/30 20:10:00+00,679802347,
